starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	5	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	7
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	5	7	13	6
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	5	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	5	7	13	6
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	7
Wed Jan 01 19:44:38 2014	1388605478	5	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	4	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	6	6	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	9	3	13	3
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	6
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	7
Wed Jan 01 19:44:37 2014	1388605477	9	4	13	4
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	1	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	10
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	7
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	7	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	12
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	3	10	13	6
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	6	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	9	4	13	4
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	2
Wed Jan 01 19:44:38 2014	1388605478	3	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	10
Wed Jan 01 19:44:38 2014	1388605478	3	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	3	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	3	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	3	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	10	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:39 2014	1388605479	5	8	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	6	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	9	4	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	6	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	9
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	10	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	6	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	10
Wed Jan 01 19:44:39 2014	1388605479	5	8	13	8
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	3	10	13	9
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	8	4	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	9	4	13	2
Wed Jan 01 19:44:37 2014	1388605477	5	8	13	2
Wed Jan 01 19:44:38 2014	1388605478	4	8	13	7
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	9	4	13	2
Wed Jan 01 19:44:39 2014	1388605479	5	8	13	4
Wed Jan 01 19:44:39 2014	1388605479	6	7	13	6
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	4
Wed Jan 01 19:44:38 2014	1388605478	1	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:39 2014	1388605479	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:39 2014	1388605479	5	8	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	6
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	3
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:37 2014	1388605477	7	6	13	6
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	7	6	13	5
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	9
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	7
Wed Jan 01 19:44:37 2014	1388605477	5	8	13	6
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	5
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	3
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	9
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:38 2014	1388605478	9	4	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	6	7	13	6
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:38 2014	1388605478	1	12	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	13	13	11
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	1	13	13	11
Wed Jan 01 19:44:38 2014	1388605478	5	8	13	7
Wed Jan 01 19:44:39 2014	1388605479	5	9	13	4
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	12	13	9
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	9
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	7
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	7	6	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	5
Wed Jan 01 19:44:37 2014	1388605477	5	8	13	3
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	11
Wed Jan 01 19:44:38 2014	1388605478	1	12	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	3	11	13	9
Wed Jan 01 19:44:38 2014	1388605478	1	12	13	9
Wed Jan 01 19:44:38 2014	1388605478	4	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	3	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	4	9	13	9
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	9
Wed Jan 01 19:44:37 2014	1388605477	2	11	13	7
Wed Jan 01 19:44:37 2014	1388605477	4	9	13	8
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	5
Wed Jan 01 19:44:37 2014	1388605477	4	10	13	8
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	3	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
Wed Jan 01 19:44:38 2014	1388605478	3	11	13	10
Wed Jan 01 19:44:37 2014	1388605477	1	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	0	13	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	7
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	8
Wed Jan 01 19:44:37 2014	1388605477	8	5	13	4
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:37 2014	1388605477	2	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	11
Wed Jan 01 19:44:38 2014	1388605478	2	11	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
Wed Jan 01 19:44:37 2014	1388605477	4	10	13	8
Wed Jan 01 19:44:38 2014	1388605478	8	5	13	4
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
Wed Jan 01 19:44:38 2014	1388605478	2	12	13	8
